AD_T3_1	AD_T3_2	AD_T3_3	AD_T8_1	AD_T8_2	AD_T8_3	gene_id	gene
126	116	40	26	3	24	ENSG00000283787	AC051649.2
0	0	0	19	9	3	ENSG00000130518	IQCN
1	4	5	7	19	32	ENSG00000196730	DAPK1
40	27	37	4	6	8	ENSG00000268942	CKS1BP3
418	535	428	148	132	43	ENSG00000188985	DHFRP1
1464	1777	1653	365	384	317	ENSG00000168078	PBK
12	19	4	158	108	176	ENSG00000167703	SLC43A2
7	3	3	48	32	33	ENSG00000116675	DNAJC6
161	201	155	34	28	34	ENSG00000160447	PKN3
221	276	162	812	793	1084	ENSG00000172164	SNTB1
1	0	0	48	4	4	ENSG00000198910	L1CAM
6	8	4	45	15	23	ENSG00000198208	RPS6KL1
0	13	5	47	18	35	ENSG00000067715	SYT1
14	21	12	1	1	2	ENSG00000177679	SRRM3
2465	3018	3567	732	845	625	ENSG00000128951	DUT
1	3	3	19	13	17	ENSG00000261888	AC144831.1
15	31	34	86	99	171	ENSG00000008517	IL32
6	3	6	64	36	6	ENSG00000227517	LINC01483
14	18	28	4	7	2	ENSG00000228519	AC097263.1
18	3	8	0	2	0	ENSG00000275708	MIR3648-1
143	72	79	525	677	461	ENSG00000137834	SMAD6
15	21	21	124	44	79	ENSG00000162946	DISC1
347	137	556	22	97	37	ENSG00000162595	DIRAS3
3	5	2	16	14	12	ENSG00000251144	AC113346.1
0	8	1	29	13	54	ENSG00000182261	NLRP10
3	2	2	5	18	15	ENSG00000161298	ZNF382
0	2	0	11	12	23	ENSG00000046889	PREX2
16	55	15	106	86	180	ENSG00000237807	AC022034.2
3	9	4	42	34	47	ENSG00000167100	SAMD14
2499	2808	2254	622	648	524	ENSG00000109805	NCAPG
6206	7094	8149	1552	2032	1518	ENSG00000188486	H2AFX
405	694	732	21	153	148	ENSG00000211772	TRBC2
5	1	7	15	25	25	ENSG00000185499	MUC1
1	0	1	13	8	10	ENSG00000186496	ZNF396
8	12	11	58	61	58	ENSG00000158406	HIST1H4H
968	1272	1258	319	293	241	ENSG00000144354	CDCA7
0	0	0	8	1	16	ENSG00000260604	AL590004.4
60	13	19	12	8	2	ENSG00000142494	SLC47A1
8	30	31	3	4	7	ENSG00000203756	TMEM244
1	0	0	17	11	8	ENSG00000103175	WFDC1
0	2	0	8	5	14	ENSG00000139209	SLC38A4
3	6	0	22	15	29	ENSG00000105639	JAK3
3366	4299	3843	760	809	544	ENSG00000145386	CCNA2
599	742	782	87	151	81	ENSG00000152253	SPC25
35	26	39	10	6	5	ENSG00000166689	PLEKHA7
1	8	2	14	14	23	ENSG00000120051	CFAP58
62	56	41	250	192	256	ENSG00000137266	SLC22A23
4	4	1	11	21	17	ENSG00000198756	COLGALT2
4	0	2	62	36	30	ENSG00000170369	CST2
2117	2337	1828	424	454	299	ENSG00000137804	NUSAP1
6	12	8	24	53	38	ENSG00000142661	MYOM3
62	45	54	458	303	315	ENSG00000188766	SPRED3
396	410	401	65	82	64	ENSG00000158402	CDC25C
3044	3885	4816	248	1340	1004	ENSG00000197766	CFD
3	4	4	65	9	18	ENSG00000128482	RNF112
209	189	147	47	30	55	ENSG00000157470	FAM81A
27	28	42	112	314	219	ENSG00000128965	CHAC1
20	16	12	4	3	2	ENSG00000268403	AC132192.2
1778	2130	1668	432	469	318	ENSG00000126787	DLGAP5
2	5	8	37	62	49	ENSG00000116833	NR5A2
45	45	89	4	20	15	ENSG00000121361	KCNJ8
1493	2040	1355	338	459	293	ENSG00000183856	IQGAP3
0	2	0	5	4	17	ENSG00000277758	FO681492.1
5	5	4	30	40	22	ENSG00000260578	AC110597.1
12	2	2	43	8	23	ENSG00000163092	XIRP2
153	577	193	460	1134	3448	ENSG00000137801	THBS1
672	692	796	129	155	81	ENSG00000100162	CENPM
22	28	7	221	49	66	ENSG00000232855	AF165147.1
45	34	39	10	8	10	ENSG00000213160	KLHL23
33	134	134	185	695	609	ENSG00000113739	STC2
15	16	18	72	90	86	ENSG00000102996	MMP15
15	11	20	0	6	3	ENSG00000185610	DBX2
3196	3606	3123	533	493	324	ENSG00000112984	KIF20A
21	9	8	1	1	0	ENSG00000178498	DTX3
2705	3001	2632	529	620	361	ENSG00000076382	SPAG5
8	9	5	52	114	117	ENSG00000100100	PIK3IP1
3521	1057	835	12776	6795	5492	ENSG00000168477	TNXB
27	8	44	159	177	93	ENSG00000110628	SLC22A18
8	4	1	33	47	32	ENSG00000187479	C11orf96
3	5	7	33	13	32	ENSG00000255836	AC131206.1
2	7	2	10	33	12	ENSG00000280047	AC091825.1
16	25	5	54	70	72	ENSG00000163491	NEK10
2	0	1	7	11	10	ENSG00000182389	CACNB4
0	1	0	22	52	46	ENSG00000072952	MRVI1
0	0	0	10	4	16	ENSG00000157542	KCNJ6
165	104	130	842	424	338	ENSG00000127863	TNFRSF19
719	882	867	174	229	139	ENSG00000154839	SKA1
2494	2902	3116	476	595	386	ENSG00000142945	KIF2C
154	170	177	1028	529	542	ENSG00000136231	IGF2BP3
738	1043	962	162	193	122	ENSG00000100526	CDKN3
3	4	7	39	47	30	ENSG00000165507	DEPP1
0	0	1	28	45	33	ENSG00000259721	AC090877.2
7227	8497	8215	1239	1300	1015	ENSG00000117399	CDC20
2002	2255	1782	431	452	289	ENSG00000156970	BUB1B
30	48	23	6	1	9	ENSG00000214357	NEURL1B
20	11	5	2	3	0	ENSG00000142149	HUNK
0	0	1	23	14	7	ENSG00000258791	LINC00520
1794	2090	2107	528	453	415	ENSG00000164109	MAD2L1
1	0	5	29	67	23	ENSG00000110203	FOLR3
14	10	7	114	66	103	ENSG00000184678	HIST2H2BE
3	4	3	13	17	13	ENSG00000244242	IFITM10
5	11	20	50	94	81	ENSG00000241494	AL355032.1
1213	1425	1421	338	327	319	ENSG00000134291	TMEM106C
37	26	65	1	5	9	ENSG00000131477	RAMP2
17	8	13	213	197	152	ENSG00000188549	CCDC9B
53	77	53	17	15	11	ENSG00000284946	AC068831.7
57	76	239	348	868	303	ENSG00000197632	SERPINB2
3	4	4	45	23	34	ENSG00000083454	P2RX5
7	6	8	59	44	73	ENSG00000180596	HIST1H2BC
6	0	2	22	11	11	ENSG00000167646	DNAAF3
105	100	176	682	881	625	ENSG00000182667	NTM
13	2	12	59	28	30	ENSG00000155011	DKK2
10	9	10	23	32	60	ENSG00000121743	GJA3
0	4	16	67	63	20	ENSG00000019582	CD74
2895	3443	2765	629	694	479	ENSG00000111206	FOXM1
27	3	12	115	73	56	ENSG00000018236	CNTN1
0	1	0	17	13	5	ENSG00000230882	AC005077.4
9	3	16	39	37	38	ENSG00000125965	GDF5
499	533	516	138	127	97	ENSG00000085840	ORC1
2	2	1	5	14	20	ENSG00000203780	FANK1
5198	6070	6463	1268	1554	890	ENSG00000013810	TACC3
90	274	56	491	291	1007	ENSG00000127954	STEAP4
8	11	9	2	0	1	ENSG00000233654	AC108047.1
1	0	1	16	8	7	ENSG00000186847	KRT14
2	39	12	51	91	453	ENSG00000168398	BDKRB2
39	41	34	390	195	327	ENSG00000119938	PPP1R3C
2	4	11	36	44	12	ENSG00000221890	NPTXR
5	7	0	43	10	46	ENSG00000163995	ABLIM2
16	5	21	1	0	4	ENSG00000151364	KCTD14
33	11	32	120	158	50	ENSG00000171533	MAP6
2	21	2	28	30	56	ENSG00000248869	LINC02511
4	5	16	73	83	81	ENSG00000103269	RHBDL1
152	28	94	32	18	13	ENSG00000128918	ALDH1A2
0	2	1	6	10	18	ENSG00000204556	AL450124.1
0	15	9	23	45	34	ENSG00000152910	CNTNAP4
866	1240	503	5315	4076	6315	ENSG00000074181	NOTCH3
2144	2471	2129	554	506	358	ENSG00000169679	BUB1
1259	940	1163	4465	5350	4490	ENSG00000166165	CKB
1616	2225	2236	393	455	352	ENSG00000134690	CDCA8
3	0	2	3	27	19	ENSG00000174325	DIRC1
1612	1819	1628	306	317	230	ENSG00000121152	NCAPH
1	1	1	18	5	5	ENSG00000236045	AL031283.3
81	43	65	246	398	177	ENSG00000180875	GREM2
8	5	5	34	26	13	ENSG00000165078	CPA6
31	49	57	646	304	387	ENSG00000160191	PDE9A
19	6	16	94	60	62	ENSG00000064687	ABCA7
2169	2486	2776	517	551	408	ENSG00000122952	ZWINT
4	4	3	19	16	14	ENSG00000172824	CES4A
158	69	151	1028	739	539	ENSG00000106484	MEST
93	161	87	305	479	647	ENSG00000102802	MEDAG
15	12	9	33	65	78	ENSG00000116183	PAPPA2
19	11	11	156	44	69	ENSG00000198959	TGM2
1	6	0	15	9	63	ENSG00000198771	RCSD1
19	18	21	5	1	6	ENSG00000260007	AC107871.1
0	1	0	7	15	2	ENSG00000251393	AC005280.1
4	1	8	24	33	21	ENSG00000187642	PERM1
2	7	3	28	16	11	ENSG00000197410	DCHS2
4	0	3	32	23	2	ENSG00000214814	FER1L6
932	966	1566	255	299	169	ENSG00000131153	GINS2
51	46	32	248	144	180	ENSG00000184156	KCNQ3
5	4	3	11	16	26	ENSG00000126785	RHOJ
2	3	6	38	13	19	ENSG00000106278	PTPRZ1
13	32	25	120	74	112	ENSG00000152763	WDR78
2	0	5	9	16	26	ENSG00000228288	PCAT6
22	184	81	233	460	478	ENSG00000169851	PCDH7
16	15	12	216	203	155	ENSG00000123500	COL10A1
1364	1797	853	7573	6401	9338	ENSG00000185567	AHNAK2
7	12	5	1	0	0	ENSG00000183850	ZNF730
463	553	692	101	122	73	ENSG00000203760	CENPW
16	2	1	138	75	31	ENSG00000174640	SLCO2A1
76	21	16	305	203	296	ENSG00000152402	GUCY1A2
10	4	20	103	75	55	ENSG00000137393	RNF144B
7	18	10	0	1	2	ENSG00000263786	AC022211.1
16	38	13	60	84	147	ENSG00000108950	FAM20A
37	50	26	394	219	328	ENSG00000128510	CPA4
5	7	4	26	19	22	ENSG00000167588	GPD1
15	15	19	1	2	1	ENSG00000100473	COCH
5413	6323	6227	940	1092	703	ENSG00000089685	BIRC5
0	0	5	13	33	6	ENSG00000205300	AL356414.1
10	37	33	60	177	186	ENSG00000126950	TMEM35A
3504	4281	3926	896	969	773	ENSG00000161800	RACGAP1
19	18	9	69	54	62	ENSG00000169247	SH3TC2
2	6	1	9	39	12	ENSG00000176293	ZNF135
1	4	2	28	10	13	ENSG00000175591	P2RY2
14	12	60	1	6	3	ENSG00000197977	ELOVL2
0	0	0	8	10	6	ENSG00000082293	COL19A1
18	11	11	108	57	96	ENSG00000183044	ABAT
5	5	8	42	47	37	ENSG00000075651	PLD1
203	295	111	2262	560	986	ENSG00000074527	NTN4
40	24	61	117	275	138	ENSG00000196517	SLC6A9
2	2	5	17	14	15	ENSG00000129910	CDH15
13	37	22	637	280	596	ENSG00000138061	CYP1B1
0	3	2	16	10	17	ENSG00000257108	NHLRC4
4	5	1	21	50	29	ENSG00000103522	IL21R
13	18	11	3	3	3	ENSG00000234779	BNC2-AS1
5	0	12	59	21	42	ENSG00000152463	OLAH
23	54	31	3	10	9	ENSG00000196616	ADH1B
702	1052	844	198	204	143	ENSG00000143228	NUF2
1	2	1	15	9	19	ENSG00000258701	LINC00638
1529	1758	1506	351	439	298	ENSG00000186185	KIF18B
46	52	27	12	5	12	ENSG00000276672	AL161891.1
3020	3484	3504	699	800	642	ENSG00000087586	AURKA
10	19	18	64	90	51	ENSG00000184381	PLA2G6
4	16	1	17	30	36	ENSG00000262576	PCDHGA4
2	0	2	11	10	13	ENSG00000125510	OPRL1
0	2	0	7	3	16	ENSG00000198829	SUCNR1
2	5	4	16	22	18	ENSG00000064547	LPAR2
197	269	236	52	63	52	ENSG00000129810	SGO1
95	74	103	327	515	323	ENSG00000151012	SLC7A11
3700	4162	3865	825	776	595	ENSG00000113368	LMNB1
69	115	68	254	281	517	ENSG00000147883	CDKN2B
2361	2682	2884	544	703	405	ENSG00000164104	HMGB2
481	548	496	114	111	85	ENSG00000035499	DEPDC1B
3	5	10	53	12	8	ENSG00000169252	ADRB2
0	0	0	3	19	18	ENSG00000181634	TNFSF15
12	13	7	62	56	53	ENSG00000178764	ZHX2
0	0	3	12	9	17	ENSG00000237476	LINC01637
256	336	334	42	67	60	ENSG00000104147	OIP5
2191	2741	2781	496	740	431	ENSG00000170312	CDK1
2	16	11	37	36	47	ENSG00000102524	TNFSF13B
25	9	13	51	58	87	ENSG00000133056	PIK3C2B
6	4	3	41	28	21	ENSG00000056998	GYG2
58	41	65	8	14	7	ENSG00000213707	HMGB1P10
3	6	4	17	40	29	ENSG00000100867	DHRS2
0	1	1	11	8	6	ENSG00000241956	AC109466.1
4065	4807	4956	981	1075	788	ENSG00000117632	STMN1
6	18	8	2	0	1	ENSG00000166762	CATSPER2
4	1	11	19	29	18	ENSG00000171658	NMRAL2P
7075	8000	7056	1738	1902	1385	ENSG00000088325	TPX2
628	327	614	127	150	75	ENSG00000113645	WWC1
23	21	26	3	9	4	ENSG00000228218	ATF4P3
9	7	7	77	46	17	ENSG00000250697	AC010343.3
5	4	3	23	21	20	ENSG00000257151	PWAR6
974	1348	1385	216	204	189	ENSG00000129195	PIMREG
67	55	49	309	210	278	ENSG00000078804	TP53INP2
3557	5190	3556	17107	16880	19538	ENSG00000135919	SERPINE2
636	749	596	75	85	67	ENSG00000186193	SAPCD2
6	5	1	46	19	24	ENSG00000156968	MPV17L
35	44	40	12	8	6	ENSG00000198901	PRC1
19	43	24	93	179	132	ENSG00000142920	AZIN2
43	38	37	1	6	15	ENSG00000065717	TLE2
2	4	1	11	8	30	ENSG00000176771	NCKAP5
992	1103	1063	249	277	239	ENSG00000127586	CHTF18
1	1	1	13	13	21	ENSG00000167554	ZNF610
5	6	1	20	27	22	ENSG00000081853	PCDHGA2
18	9	8	174	29	38	ENSG00000148798	INA
2384	2509	2999	671	677	435	ENSG00000171848	RRM2
279	453	510	1790	2083	2676	ENSG00000147889	CDKN2A
1	4	4	10	19	12	ENSG00000231156	AC093702.1
7	11	5	36	30	42	ENSG00000140459	CYP11A1
4	1	5	33	73	44	ENSG00000260454	AL355607.2
1492	1789	2124	352	522	401	ENSG00000173207	CKS1B
0	1	0	9	14	23	ENSG00000111913	RIPOR2
4	3	3	16	13	13	ENSG00000248932	AC097103.2
154	192	189	430	1234	1168	ENSG00000058085	LAMC2
15	5	1	47	26	22	ENSG00000274750	HIST1H3E
33	21	18	101	129	162	ENSG00000274180	NATD1
20	13	4	57	39	66	ENSG00000105649	RAB3A
0	0	4	10	12	13	ENSG00000112530	PACRG
41	43	40	247	175	215	ENSG00000159217	IGF2BP1
2	4	0	11	16	9	ENSG00000169583	CLIC3
44	28	51	176	186	231	ENSG00000178531	CTXN1
0	5	11	32	78	36	ENSG00000221852	KRTAP1-5
753	969	890	184	222	136	ENSG00000075702	WDR62
28	24	16	161	117	140	ENSG00000240476	LINC00973
6	6	2	25	17	14	ENSG00000233058	LINC00884
701	1022	1012	182	279	203	ENSG00000134222	PSRC1
5703	6669	6361	884	1160	775	ENSG00000166851	PLK1
6968	8116	9106	1535	1779	1323	ENSG00000166508	MCM7
6	9	12	2	0	1	ENSG00000239559	RPL37P2
2	0	0	157	2	8	ENSG00000164418	GRIK2
1113	1377	1633	236	301	200	ENSG00000178999	AURKB
1301	1623	1534	273	379	235	ENSG00000165480	SKA3
0	1	2	8	17	10	ENSG00000197506	SLC28A3
4	1	0	116	9	24	ENSG00000183421	RIPK4
11	10	8	31	40	44	ENSG00000111728	ST8SIA1
27	19	21	96	81	106	ENSG00000162981	FAM84A
2	2	5	5	22	20	ENSG00000164683	HEY1
228	52	18	20	14	13	ENSG00000205572	SERF1B
683	669	729	130	116	102	ENSG00000166803	PCLAF
747	2841	1060	4323	6103	9697	ENSG00000154175	ABI3BP
5	28	12	59	76	82	ENSG00000048052	HDAC9
55	20	65	365	321	293	ENSG00000099337	KCNK6
21	36	32	7	9	5	ENSG00000267374	AC016205.1
1	11	7	115	136	129	ENSG00000212724	KRTAP2-3
6643	8408	6241	1948	1646	1244	ENSG00000011426	ANLN
4	6	4	28	5	26	ENSG00000145708	CRHBP
7	27	104	194	563	194	ENSG00000131737	KRT34
4	8	7	39	31	37	ENSG00000261040	WFDC21P
8	6	0	30	26	33	ENSG00000279192	PWAR5
6	5	7	32	26	28	ENSG00000159713	TPPP3
17	9	9	44	68	69	ENSG00000172061	LRRC15
0	1	2	8	9	9	ENSG00000277586	NEFL
6	19	20	91	72	76	ENSG00000163638	ADAMTS9
27	33	19	61	227	216	ENSG00000128165	ADM2
0	3	0	20	7	27	ENSG00000166510	CCDC68
0	1	2	40	1	13	ENSG00000156687	UNC5D
54	74	78	9	19	11	ENSG00000175183	CSRP2
0	1	0	12	12	11	ENSG00000259030	FPGT-TNNI3K
9	2	3	59	19	16	ENSG00000198133	TMEM229B
191	175	307	49	67	34	ENSG00000121211	MND1
2	2	4	17	28	15	ENSG00000237686	AL109615.3
74	96	59	391	379	491	ENSG00000105270	CLIP3
0	0	1	10	5	10	ENSG00000230257	NFE4
53	32	40	353	407	497	ENSG00000180573	HIST1H2AC
14	24	24	7	3	5	ENSG00000234264	DEPDC1-AS1
11	11	23	104	72	60	ENSG00000236453	AC003092.1
8	4	5	55	49	46	ENSG00000138378	STAT4
4	22	26	71	122	48	ENSG00000164220	F2RL2
926	1171	1130	270	254	203	ENSG00000133119	RFC3
4	7	1	8	45	42	ENSG00000163431	LMOD1
5	32	28	2053	3601	2679	ENSG00000166923	GREM1
4	5	5	78	43	56	ENSG00000090339	ICAM1
62	19	24	366	651	505	ENSG00000139364	TMEM132B
2200	2612	2906	459	669	390	ENSG00000164611	PTTG1
2434	2816	2517	486	664	447	ENSG00000075218	GTSE1
14	161	176	0	18	5	ENSG00000133110	POSTN
38	45	38	1	7	18	ENSG00000169418	NPR1
7	2	2	66	20	17	ENSG00000116745	RPE65
1	2	3	12	25	19	ENSG00000185345	PRKN
91	114	92	671	496	640	ENSG00000157064	NMNAT2
2	1	3	11	9	13	ENSG00000272502	AC104958.2
66	41	20	15	5	8	ENSG00000165887	ANKRD2
20	8	20	6	2	3	ENSG00000272716	AL121658.1
2	0	0	7	3	21	ENSG00000229271	AC091493.1
2989	3092	3295	465	644	440	ENSG00000101057	MYBL2
126	178	157	41	40	25	ENSG00000137135	ARHGEF39
21	22	20	64	386	257	ENSG00000236675	MTX1P1
311	354	403	86	101	61	ENSG00000109674	NEIL3
46	35	55	219	323	258	ENSG00000115828	QPCT
11	21	15	83	25	126	ENSG00000158825	CDA
27	62	14	175	60	204	ENSG00000083067	TRPM3
0	2	2	32	17	10	ENSG00000167642	SPINT2
6	5	5	23	29	29	ENSG00000173801	JUP
27	11	43	4	11	4	ENSG00000271811	Z97200.1
2	0	5	22	31	22	ENSG00000167612	ANKRD33
6	1	8	125	35	30	ENSG00000182585	EPGN
16	37	46	173	259	241	ENSG00000136542	GALNT5
0	8	7	36	61	19	ENSG00000118473	SGIP1
0	0	1	5	15	6	ENSG00000112053	SLC26A8
2	5	2	9	16	19	ENSG00000276107	AC037198.1
49	64	46	4	9	9	ENSG00000147257	GPC3
4	6	2	28	9	40	ENSG00000137809	ITGA11
19	34	33	594	230	267	ENSG00000128342	LIF
2514	3399	3994	416	684	404	ENSG00000175063	UBE2C
98	126	126	28	26	12	ENSG00000257167	TMPO-AS1
5	10	10	185	71	112	ENSG00000167641	PPP1R14A
0	1	0	14	7	7	ENSG00000279080	AL022322.2
26	42	14	478	271	719	ENSG00000125089	SH3TC1
204	78	261	47	64	21	ENSG00000163737	PF4
7	2	0	11	60	60	ENSG00000247095	MIR210HG
34	26	25	7	7	6	ENSG00000224126	UBE2SP2
100	107	81	31	20	19	ENSG00000231607	DLEU2
5	2	1	15	36	17	ENSG00000135549	PKIB
860	1007	912	270	219	169	ENSG00000065328	MCM10
43	29	18	0	0	4	ENSG00000123243	ITIH5
716	877	868	157	207	120	ENSG00000115163	CENPA
0	4	1	20	7	10	ENSG00000177675	CD163L1
11	19	4	65	97	109	ENSG00000167103	PIP5KL1
0	0	2	16	23	4	ENSG00000235385	LINC02154
0	0	1	3	7	19	ENSG00000203721	LINC00862
51	61	54	5	13	12	ENSG00000156509	FBXO43
10	2	7	26	36	22	ENSG00000251003	ZFPM2-AS1
8	14	26	0	4	1	ENSG00000280079	AC011447.7
8	29	16	1	1	1	ENSG00000126822	PLEKHG3
2760	2959	3376	536	570	413	ENSG00000176890	TYMS
4	4	2	66	37	44	ENSG00000146352	CLVS2
8	3	0	43	12	15	ENSG00000258875	AL135818.1
25	16	30	2	3	4	ENSG00000126860	EVI2A
9	8	14	2	1	2	ENSG00000241697	TMEFF1
4	5	8	19	26	22	ENSG00000253537	PCDHGA7
0	0	2	13	2	20	ENSG00000263718	AC068594.1
8	6	8	62	108	42	ENSG00000171246	NPTX1
133	139	237	1995	1612	1495	ENSG00000124882	EREG
16	6	1	31	31	30	ENSG00000182463	TSHZ2
115	245	291	31	89	34	ENSG00000158246	FAM46B
4	4	5	28	76	73	ENSG00000125675	GRIA3
39	117	194	9	32	11	ENSG00000111341	MGP
5	7	15	54	102	113	ENSG00000096696	DSP
40	33	17	240	157	379	ENSG00000164176	EDIL3
41	39	17	5	2	11	ENSG00000237424	FOXD2-AS1
6	10	3	28	69	106	ENSG00000092345	DAZL
11	12	15	58	68	39	ENSG00000105290	APLP1
1566	1855	1881	280	368	237	ENSG00000111665	CDCA3
